id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
912068,33.0,Male,8074.0,Divorced,0.0,Bachelor's,Employed,,Rural,Comprehensive,3.0,14.0,647.0,8.0,2021-10-24 15:21:39.134960,Average,Yes,Rarely,Apartment,590.0
36668,21.0,Female,2086.0,Married,3.0,High School,,27.40299413405508,Suburban,Premium,2.0,7.0,716.0,5.0,2020-03-04 15:21:39.192212,Average,Yes,Daily,Condo,1444.0
879728,57.0,Male,764.0,Divorced,0.0,Bachelor's,Employed,43.84940868362019,Rural,Comprehensive,1.0,7.0,531.0,2.0,2022-11-16 15:21:39.192212,Good,Yes,Daily,House,2629.0
605238,24.0,Male,71430.0,Married,,PhD,Employed,47.1377151942175,Rural,Premium,0.0,14.0,,2.0,2023-08-26 15:21:39.098696,,No,Monthly,Apartment,393.0
808113,56.0,Male,8396.0,Married,2.0,Bachelor's,Unemployed,30.52769675955111,Rural,Basic,0.0,5.0,724.0,9.0,2020-07-13 15:21:39.278402,,No,Rarely,House,428.0
890734,32.0,Male,21705.0,Married,0.0,Master's,Employed,28.570412498496804,Urban,Comprehensive,2.0,4.0,588.0,2.0,2024-06-26 15:21:39.092127,Poor,Yes,Daily,Apartment,611.0
1186710,34.0,Female,47713.0,Married,4.0,High School,Unemployed,28.72459474191818,Suburban,Basic,1.0,18.0,676.0,3.0,2020-01-08 15:21:39.182597,Poor,No,Weekly,Apartment,393.0
838294,40.0,Female,9361.0,Divorced,1.0,Bachelor's,Self-Employed,11.636263497525496,Suburban,Comprehensive,0.0,15.0,755.0,2.0,2021-05-03 15:21:39.259788,Poor,Yes,Monthly,House,1733.0
893993,64.0,Male,533.0,Divorced,4.0,High School,Self-Employed,28.86940146288872,Rural,Comprehensive,1.0,16.0,673.0,9.0,2020-01-10 15:21:39.176717,Poor,Yes,Monthly,Apartment,24.0
5703,28.0,Male,9086.0,Single,3.0,PhD,,24.72266953213716,Suburban,Premium,0.0,8.0,459.0,2.0,2020-07-29 15:21:39.256696,Poor,No,Weekly,Condo,40.0
84002,64.0,Female,7597.0,Divorced,4.0,Master's,Unemployed,4.534632931396088,Urban,Premium,,13.0,794.0,6.0,2021-07-13 15:21:39.155231,Average,No,Rarely,Apartment,2559.0
51494,,Male,23119.0,Divorced,3.0,PhD,,30.603811285258253,Urban,Premium,,0.0,692.0,2.0,2021-06-18 15:21:39.092127,Average,No,Daily,Condo,855.0
1184348,28.0,Male,12137.0,Married,2.0,Master's,,25.39178822795166,Suburban,Basic,,15.0,,4.0,2019-11-26 15:21:39.122134,Poor,No,Weekly,Condo,827.0
390730,42.0,Female,9073.0,Single,0.0,High School,Self-Employed,38.94588603724496,Urban,Basic,2.0,0.0,,4.0,2023-10-09 15:21:39.208842,Good,Yes,Daily,Apartment,784.0
1008219,28.0,Female,20677.0,Divorced,2.0,High School,Employed,8.063088804096118,Rural,Comprehensive,0.0,18.0,832.0,6.0,2023-05-09 15:21:39.134960,Good,Yes,Monthly,Apartment,449.0
770581,26.0,Male,539.0,Divorced,0.0,Bachelor's,Employed,22.8235842039368,Urban,Comprehensive,,0.0,,3.0,2020-04-29 15:21:39.090124,,No,Monthly,Apartment,936.0
336030,50.0,Male,71313.0,Divorced,0.0,Bachelor's,Employed,21.26492166690973,Urban,Premium,5.0,8.0,803.0,4.0,2021-09-07 15:21:39.207847,Good,Yes,Daily,Apartment,3420.0
137571,38.0,Female,15983.0,Single,2.0,High School,Employed,19.41762865482862,Rural,Premium,,2.0,779.0,2.0,2021-09-20 15:21:39.285112,Average,No,Weekly,Apartment,705.0
287222,51.0,Female,2588.0,Married,3.0,High School,Self-Employed,,Suburban,Premium,0.0,16.0,442.0,2.0,2024-04-27 15:21:39.155231,Average,Yes,Rarely,Apartment,1575.0
253016,57.0,Male,2579.0,Married,0.0,PhD,Self-Employed,18.085828243619744,Rural,Premium,2.0,11.0,489.0,6.0,2021-09-21 15:21:39.117183,Poor,No,Weekly,Apartment,1520.0
105994,61.0,Female,5843.0,Divorced,,High School,Self-Employed,27.41183816276636,Urban,Basic,1.0,13.0,,4.0,2021-04-19 15:21:39.221386,,Yes,Rarely,Apartment,1514.0
682402,43.0,Male,18127.0,Married,1.0,Bachelor's,,50.078453894485484,Urban,Basic,,8.0,,8.0,2021-08-12 15:21:39.245086,Average,No,Weekly,Apartment,1777.0
387091,33.0,Male,11993.0,Single,2.0,Master's,Employed,38.6361773353818,Rural,Comprehensive,0.0,2.0,777.0,1.0,2021-07-29 15:21:39.283783,Good,Yes,Monthly,Condo,1675.0
1194227,48.0,Female,80159.0,Married,0.0,PhD,Unemployed,32.86779556399422,Urban,Comprehensive,1.0,7.0,,2.0,2021-01-02 15:21:39.289099,Average,Yes,Daily,Condo,170.0
1104285,35.0,Male,2876.0,Divorced,3.0,High School,Employed,18.03863931864767,Rural,Premium,0.0,7.0,728.0,6.0,2024-07-10 15:21:39.274993,Average,No,Monthly,Condo,2396.0
278286,54.0,Male,35153.0,Divorced,3.0,Bachelor's,Employed,17.97723047101615,Urban,Premium,1.0,9.0,768.0,8.0,2023-05-31 15:21:39.134960,Good,Yes,Weekly,Condo,1231.0
595169,46.0,Male,72756.0,Single,,High School,Employed,13.726793400594572,Suburban,Comprehensive,0.0,16.0,562.0,5.0,2022-04-25 15:21:39.130190,Poor,Yes,Daily,House,414.0
1059019,20.0,Male,15228.0,Divorced,2.0,Bachelor's,Employed,11.307948926299783,Urban,Comprehensive,,19.0,506.0,9.0,2020-05-06 15:21:39.134960,Average,No,Daily,Condo,1318.0
546994,61.0,Male,21319.0,Married,,Master's,Employed,25.066918633381125,Suburban,Basic,0.0,8.0,354.0,4.0,2023-11-08 15:21:39.109552,Poor,Yes,Weekly,Apartment,1096.0
576951,36.0,Male,38784.0,Married,3.0,Bachelor's,,38.83739106866241,Rural,Basic,0.0,3.0,572.0,3.0,2024-06-25 15:21:39.279729,Poor,No,Weekly,House,642.0
536019,57.0,Female,62382.0,Single,1.0,PhD,Employed,23.879307185799128,Rural,Comprehensive,1.0,19.0,671.0,1.0,2022-06-07 15:21:39.194829,Poor,No,Weekly,Apartment,370.0
469189,58.0,Male,38782.0,Divorced,1.0,PhD,,26.930934884562514,Urban,Premium,,14.0,843.0,8.0,2022-02-07 15:21:39.225916,Good,Yes,Weekly,Condo,724.0
256738,53.0,Male,76797.0,Single,0.0,PhD,Self-Employed,35.90183052271422,Rural,Comprehensive,0.0,2.0,514.0,7.0,2019-11-16 15:21:39.155231,Average,No,Rarely,Apartment,172.0
599862,23.0,Female,60190.0,Single,2.0,Master's,Employed,49.99607696504364,Suburban,Basic,0.0,6.0,424.0,2.0,2020-01-10 15:21:39.268507,Average,No,Rarely,House,601.0
535830,27.0,Female,6522.0,Married,0.0,High School,,20.106974776629908,Urban,Premium,1.0,3.0,831.0,6.0,2020-11-06 15:21:39.252145,Poor,Yes,Rarely,House,300.0
371796,36.0,Female,129943.0,Single,,Master's,,17.153603213319865,Suburban,Comprehensive,,4.0,772.0,1.0,2023-05-17 15:21:39.272456,Good,Yes,Daily,Apartment,119.0
1142939,18.0,Female,15229.0,Divorced,3.0,Bachelor's,Self-Employed,23.29159800929785,Urban,Basic,0.0,12.0,598.0,1.0,2021-04-07 15:21:39.267454,Average,No,Monthly,Apartment,1265.0
443290,24.0,Female,4717.0,Divorced,1.0,Bachelor's,Employed,12.813150704360982,Rural,Comprehensive,,13.0,464.0,7.0,2020-06-25 15:21:39.155231,Poor,No,Weekly,House,1471.0
11556,25.0,Male,27876.0,Married,1.0,Master's,,16.898924842765975,Suburban,Premium,,16.0,713.0,7.0,2020-07-21 15:21:39.223901,Poor,Yes,Rarely,House,585.0
933876,24.0,Male,979.0,Single,4.0,PhD,Self-Employed,20.948809154857457,Suburban,Comprehensive,0.0,11.0,725.0,2.0,2021-12-10 15:21:39.155231,Poor,Yes,Rarely,Apartment,4718.0
499842,27.0,Female,43970.0,Single,0.0,High School,Self-Employed,9.37692750442804,Urban,Comprehensive,,15.0,764.0,2.0,2022-12-21 15:21:39.094752,Poor,No,Rarely,House,896.0
957553,23.0,Female,7475.0,Single,0.0,High School,,10.82623051544192,Suburban,Comprehensive,,2.0,,6.0,2023-07-01 15:21:39.237118,Average,No,Daily,Condo,923.0
789473,27.0,Female,901.0,Married,4.0,High School,Unemployed,,Suburban,Basic,0.0,1.0,549.0,4.0,2022-06-15 15:21:39.237118,Poor,Yes,Daily,Condo,739.0
532705,60.0,Male,1265.0,Married,3.0,PhD,,9.697878206564006,Rural,Comprehensive,2.0,18.0,642.0,3.0,2021-05-11 15:21:39.237118,Average,No,Daily,Apartment,642.0
1100820,63.0,Female,35178.0,Married,1.0,PhD,,30.658724057654407,Suburban,Comprehensive,0.0,17.0,437.0,8.0,2021-05-16 15:21:39.177724,Good,No,Monthly,Condo,2213.0
803128,22.0,Male,17335.0,Divorced,0.0,PhD,,38.82346456707463,Suburban,Basic,,12.0,542.0,1.0,2021-09-13 15:21:39.130190,Average,No,Monthly,Apartment,1822.0
227630,58.0,Male,51510.0,Single,3.0,Bachelor's,Employed,44.62983932258933,Suburban,Premium,3.0,1.0,767.0,3.0,2023-05-28 15:21:39.155231,,No,Weekly,Apartment,533.0
739313,57.0,Male,382.0,Single,1.0,Master's,Employed,40.62488681149418,Urban,Basic,2.0,2.0,445.0,1.0,2023-07-05 15:21:39.155231,,Yes,Rarely,Apartment,818.0
1064316,56.0,Male,73592.0,Single,2.0,High School,Unemployed,30.946648018272064,Suburban,Comprehensive,0.0,7.0,441.0,3.0,2023-07-02 15:21:39.134960,Poor,Yes,Daily,House,2126.0
931498,48.0,Female,7081.0,Divorced,4.0,Bachelor's,,17.00641288466659,Suburban,Basic,0.0,13.0,602.0,3.0,2022-12-20 15:21:39.155231,Average,Yes,Monthly,Condo,3341.0
988650,52.0,Female,9499.0,Married,1.0,PhD,Self-Employed,16.683542386906534,Urban,Basic,,15.0,702.0,4.0,2022-09-28 15:21:39.155231,Average,No,Weekly,Condo,596.0
851214,24.0,Male,38480.0,Married,4.0,PhD,Employed,,Rural,Premium,2.0,18.0,822.0,6.0,2024-01-01 15:21:39.097737,,Yes,Rarely,House,1408.0
331450,59.0,Male,4614.0,Married,2.0,Bachelor's,Unemployed,36.79457876555031,Rural,Basic,,16.0,676.0,5.0,2019-08-25 15:21:39.264504,Poor,Yes,Weekly,Apartment,823.0
983958,42.0,Male,5183.0,Single,3.0,Bachelor's,Self-Employed,33.947909181782194,Rural,Premium,,16.0,550.0,5.0,2024-08-10 15:21:39.289099,Good,No,Rarely,Condo,2551.0
207047,43.0,Female,10881.0,Married,3.0,High School,Unemployed,22.52885324122024,Rural,Comprehensive,1.0,4.0,514.0,9.0,2020-06-11 15:21:39.123711,Average,No,Monthly,House,669.0
333582,23.0,Female,12084.0,Married,4.0,Master's,Employed,27.39134880907856,Urban,Premium,1.0,17.0,729.0,7.0,2022-11-05 15:21:39.237118,Good,No,Daily,House,573.0
827733,31.0,Male,2719.0,Married,4.0,PhD,,36.59691833842872,Rural,Comprehensive,0.0,5.0,438.0,5.0,2022-12-26 15:21:39.194829,,Yes,Monthly,House,1839.0
148069,38.0,Male,65051.0,Married,3.0,Master's,Employed,7.712532161308943,Urban,Premium,0.0,15.0,604.0,6.0,2023-11-17 15:21:39.097737,Average,Yes,Monthly,Apartment,264.0
220410,42.0,Female,45296.0,Single,4.0,Bachelor's,,36.55000869135067,Urban,Premium,0.0,5.0,445.0,4.0,2022-07-08 15:21:39.082499,Average,Yes,Daily,House,2745.0
88103,43.0,Female,66044.0,Divorced,3.0,Bachelor's,Employed,28.391378517253564,Suburban,Premium,,16.0,370.0,8.0,2020-05-14 15:21:39.091080,Poor,Yes,Monthly,Condo,660.0
660141,18.0,Female,54860.0,Married,2.0,High School,Self-Employed,12.76415602467018,Rural,Comprehensive,0.0,17.0,,2.0,2020-06-21 15:21:39.151732,Average,Yes,Monthly,Apartment,362.0
55292,43.0,Male,92662.0,Divorced,2.0,Bachelor's,Employed,39.59552610822826,Suburban,Premium,0.0,2.0,,3.0,2024-05-07 15:21:39.080440,Good,No,Daily,House,82.0
652599,56.0,Female,23656.0,Single,1.0,High School,Unemployed,35.58428862652038,Suburban,Premium,0.0,1.0,,6.0,2019-08-27 15:21:39.217387,Good,No,Monthly,House,2672.0
451740,29.0,Female,5817.0,Married,1.0,Master's,,14.882479886549882,Suburban,Premium,,4.0,507.0,6.0,2021-02-08 15:21:39.249100,Good,No,Rarely,Apartment,801.0
516578,23.0,Male,965.0,Divorced,3.0,PhD,Unemployed,,Urban,Premium,3.0,3.0,709.0,9.0,2022-08-06 15:21:39.102694,Poor,No,Weekly,Condo,725.0
1115792,55.0,Male,140963.0,Married,4.0,Master's,Unemployed,48.68646545277928,Suburban,Premium,0.0,12.0,462.0,7.0,2020-03-04 15:21:39.221386,,No,Rarely,Apartment,1009.0
852773,19.0,Female,5909.0,Married,1.0,Bachelor's,Self-Employed,7.676566035259738,Suburban,Basic,,13.0,584.0,6.0,2021-11-29 15:21:39.170099,Good,No,Monthly,House,1409.0
411356,46.0,Female,23584.0,Single,,Master's,Unemployed,21.120153509071145,Rural,Comprehensive,1.0,6.0,361.0,1.0,2019-10-28 15:21:39.167099,Average,No,Monthly,House,706.0
544185,28.0,Male,1001.0,Single,3.0,PhD,Employed,27.232393225093976,Urban,Comprehensive,2.0,7.0,615.0,7.0,2019-09-17 15:21:39.123711,Good,No,Monthly,House,1216.0
668306,45.0,Male,38335.0,Single,3.0,Master's,Unemployed,26.334933128038102,Suburban,Comprehensive,0.0,11.0,572.0,6.0,2020-09-02 15:21:39.263607,Good,Yes,Rarely,House,1041.0
1001409,36.0,Male,45904.0,Single,3.0,High School,,45.8590053442888,Suburban,Basic,2.0,17.0,629.0,5.0,2020-09-16 15:21:39.285112,Poor,Yes,Monthly,Condo,940.0
48206,22.0,Female,15862.0,Married,1.0,Master's,Employed,15.856378853911693,Rural,Comprehensive,,3.0,,1.0,2023-01-20 15:21:39.134960,Poor,Yes,Rarely,Condo,612.0
728316,50.0,Female,9891.0,Divorced,3.0,Master's,Unemployed,13.177469783055503,Urban,Comprehensive,3.0,9.0,801.0,3.0,2022-06-21 15:21:39.091080,Average,Yes,Daily,Condo,1203.0
1013165,60.0,Male,43887.0,Divorced,0.0,Master's,,23.024826512556547,Urban,Premium,1.0,9.0,677.0,1.0,2020-09-24 15:21:39.237118,Good,Yes,Daily,Apartment,1099.0
855610,38.0,Male,18085.0,Married,2.0,High School,Self-Employed,13.75640113884316,Suburban,Premium,0.0,15.0,616.0,1.0,2024-01-08 15:21:39.197445,,No,Rarely,House,2159.0
867392,43.0,Male,43647.0,Single,3.0,Master's,Self-Employed,21.814348913693888,Urban,Basic,,2.0,751.0,5.0,2022-08-02 15:21:39.094752,Average,Yes,Monthly,Apartment,1067.0
585819,25.0,Male,6971.0,Single,4.0,PhD,,31.717251179529462,Rural,Basic,1.0,6.0,,4.0,2021-09-04 15:21:39.237118,Good,Yes,Rarely,House,1213.0
105805,55.0,Male,17177.0,Single,2.0,High School,,15.033939646183743,Urban,Basic,1.0,10.0,,7.0,2019-09-20 15:21:39.121169,Good,No,Monthly,House,2548.0
1145295,61.0,Female,89945.0,Single,4.0,Master's,Self-Employed,37.86907357547449,Urban,Premium,2.0,15.0,543.0,9.0,2021-01-09 15:21:39.155231,Good,No,Weekly,Apartment,2698.0
205821,44.0,Female,1409.0,Divorced,4.0,Master's,Employed,18.233968387802253,Suburban,Comprehensive,1.0,8.0,496.0,9.0,2024-07-18 15:21:39.148733,Good,No,Monthly,Condo,839.0
514075,52.0,Male,96856.0,Divorced,2.0,PhD,Self-Employed,,Urban,Premium,1.0,1.0,788.0,5.0,2023-03-23 15:21:39.097737,Average,Yes,Rarely,Apartment,2120.0
830139,27.0,Female,4099.0,Single,2.0,High School,Unemployed,37.98616293356283,Suburban,Comprehensive,1.0,1.0,672.0,2.0,2024-07-16 15:21:39.123711,Good,No,Rarely,House,2211.0
334542,46.0,Male,28200.0,Married,2.0,High School,Employed,36.88987199010042,Rural,Basic,0.0,3.0,577.0,1.0,2021-03-17 15:21:39.131192,Good,No,Weekly,House,562.0
1026077,21.0,Female,19175.0,Single,2.0,High School,Self-Employed,31.00187391637368,Suburban,Premium,0.0,11.0,687.0,4.0,2023-12-07 15:21:39.249100,Average,Yes,Monthly,Apartment,588.0
23736,33.0,Male,20197.0,Married,1.0,PhD,,19.09854950138687,Urban,Premium,1.0,7.0,790.0,6.0,2024-06-13 15:21:39.199447,Average,No,Daily,Apartment,1462.0
445550,21.0,Male,100946.0,Married,0.0,PhD,Employed,33.39409987630165,Rural,Comprehensive,,8.0,583.0,6.0,2019-08-23 15:21:39.289099,Poor,No,Daily,Condo,2214.0
432052,59.0,Male,18791.0,Married,4.0,Master's,,16.00135326609064,Suburban,Basic,3.0,1.0,604.0,1.0,2019-08-27 15:21:39.237118,Average,No,Monthly,Apartment,659.0
510888,22.0,Male,68975.0,Divorced,,High School,,25.06765131089988,Suburban,Comprehensive,0.0,13.0,636.0,4.0,2021-02-07 15:21:39.192212,,No,Daily,Apartment,3341.0
1103400,20.0,Female,38139.0,Married,1.0,Master's,,19.884980777111487,Rural,Comprehensive,0.0,16.0,668.0,5.0,2022-10-19 15:21:39.095696,Average,Yes,Rarely,House,30.0
623134,19.0,Female,39749.0,Divorced,2.0,High School,Employed,,Suburban,Premium,0.0,10.0,661.0,1.0,2021-01-05 15:21:39.149731,Poor,No,Weekly,House,1325.0
323433,38.0,Female,94830.0,Married,3.0,Bachelor's,,38.27946728332317,Suburban,Basic,,13.0,324.0,9.0,2022-03-23 15:21:39.134960,,No,Rarely,Apartment,1524.0
460563,55.0,Male,957.0,Married,1.0,Master's,Unemployed,7.095262083157014,Rural,Basic,3.0,4.0,553.0,5.0,2021-10-14 15:21:39.182597,Average,Yes,Rarely,Apartment,2225.0
380280,62.0,Female,80760.0,Single,0.0,Bachelor's,Unemployed,19.741411428588723,Suburban,Basic,0.0,14.0,487.0,5.0,2021-04-01 15:21:39.121169,,No,Weekly,Condo,813.0
538412,18.0,Female,28706.0,Divorced,3.0,PhD,,25.35388824727135,Suburban,Premium,0.0,7.0,796.0,3.0,2020-02-05 15:21:39.249100,Average,No,Monthly,Condo,1494.0
550779,53.0,Male,34991.0,Single,3.0,PhD,Employed,11.170553153252165,Suburban,Premium,1.0,18.0,492.0,7.0,2023-03-08 15:21:39.126661,Poor,Yes,Monthly,House,34.0
755600,62.0,Female,9053.0,Married,1.0,High School,Unemployed,38.3264385853234,Rural,Comprehensive,,7.0,576.0,4.0,2023-04-10 15:21:39.097737,Good,Yes,Daily,House,609.0
540127,19.0,Female,56633.0,Divorced,3.0,Master's,,7.599828522161319,Rural,Comprehensive,0.0,18.0,467.0,2.0,2022-07-08 15:21:39.237118,Good,Yes,Weekly,House,38.0
536090,61.0,Female,8077.0,Divorced,1.0,Master's,,20.06839670351537,Suburban,Comprehensive,1.0,3.0,564.0,1.0,2020-03-26 15:21:39.092127,Poor,Yes,Monthly,Condo,1434.0
533805,52.0,Male,57.0,Divorced,4.0,Master's,Self-Employed,7.099114094646547,Rural,Comprehensive,1.0,4.0,799.0,1.0,2024-06-02 15:21:39.093681,Poor,No,Daily,Condo,1719.0
53029,58.0,Female,68503.0,Divorced,2.0,PhD,Employed,14.16188546732095,Rural,Basic,,7.0,567.0,9.0,2023-11-30 15:21:39.155231,Poor,No,Weekly,Condo,48.0
612895,26.0,Male,17076.0,Married,2.0,Master's,,31.746219269940624,Urban,Premium,,15.0,512.0,2.0,2021-03-06 15:21:39.281787,Good,Yes,Daily,Condo,1510.0
550391,22.0,Male,11577.0,Single,1.0,Master's,Self-Employed,38.92619288413226,Urban,Basic,0.0,17.0,812.0,5.0,2020-02-13 15:21:39.134960,Average,No,Monthly,House,2749.0
813613,44.0,Female,26981.0,Married,0.0,Master's,Unemployed,18.361750768837823,Suburban,Basic,0.0,15.0,843.0,4.0,2023-07-28 15:21:39.186212,Poor,Yes,Daily,House,1140.0
837593,19.0,Male,5984.0,Married,2.0,Master's,Unemployed,22.55014760347777,Suburban,Comprehensive,1.0,5.0,,5.0,2021-09-17 15:21:39.237118,Good,No,Weekly,House,2096.0
206361,32.0,Female,13548.0,Single,0.0,Master's,Self-Employed,19.06810075463043,Suburban,Comprehensive,,13.0,708.0,9.0,2019-08-22 15:21:39.252145,Poor,No,Monthly,Apartment,3006.0
347999,,Male,13719.0,Single,3.0,High School,Employed,19.81150943633037,Suburban,Comprehensive,1.0,14.0,,1.0,2021-05-30 15:21:39.118178,Average,Yes,Monthly,Condo,207.0
371917,38.0,Male,836.0,Single,,PhD,,23.922651395775404,Rural,Basic,0.0,12.0,446.0,5.0,2020-10-10 15:21:39.231531,Poor,Yes,Monthly,House,932.0
692234,28.0,Female,40252.0,Married,0.0,PhD,,25.93768649633987,Suburban,Premium,1.0,11.0,594.0,8.0,2020-05-19 15:21:39.087123,Good,Yes,Rarely,Apartment,239.0
827391,51.0,Male,43811.0,Single,4.0,PhD,Self-Employed,21.8278700584844,Urban,Basic,1.0,9.0,584.0,1.0,2020-06-21 15:21:39.170099,Average,No,Daily,House,1557.0
495722,31.0,Male,9323.0,Married,4.0,High School,,31.746219269940624,Rural,Comprehensive,,16.0,466.0,7.0,2022-10-22 15:21:39.184157,Good,No,Monthly,Condo,1586.0
855035,40.0,Female,47985.0,Married,,Bachelor's,Unemployed,30.493784350976146,Suburban,Comprehensive,1.0,8.0,324.0,2.0,2023-05-10 15:21:39.134960,Poor,No,Daily,Apartment,719.0
893533,22.0,Female,1133.0,Married,3.0,High School,Employed,,Rural,Comprehensive,1.0,19.0,,7.0,2023-09-19 15:21:39.173834,Average,Yes,Rarely,House,496.0
355758,55.0,Male,56928.0,Married,2.0,PhD,Employed,40.78141057163929,Urban,Comprehensive,2.0,10.0,640.0,3.0,2020-03-09 15:21:39.237118,Good,No,Monthly,Apartment,3919.0
56442,50.0,Female,17398.0,Married,2.0,High School,Self-Employed,23.292871582430944,Suburban,Comprehensive,1.0,16.0,334.0,8.0,2022-09-08 15:21:39.246098,Poor,No,Monthly,House,1558.0
336014,59.0,Female,8098.0,Divorced,3.0,Master's,Employed,50.29017146648346,Rural,Comprehensive,0.0,15.0,,9.0,2022-03-30 15:21:39.273973,Good,Yes,Weekly,Condo,735.0
1005952,57.0,Male,43540.0,Single,2.0,Master's,,12.724632764306666,Suburban,Basic,2.0,2.0,603.0,3.0,2021-05-09 15:21:39.196387,Average,Yes,Rarely,House,228.0
612616,40.0,Female,4869.0,Married,2.0,PhD,Self-Employed,51.06622202718366,Urban,Premium,0.0,10.0,812.0,8.0,2022-07-22 15:21:39.237118,Poor,Yes,Daily,Condo,1017.0
646894,42.0,Female,40226.0,Single,0.0,High School,Employed,31.81927851030392,Rural,Comprehensive,,19.0,,6.0,2022-06-24 15:21:39.263607,Poor,Yes,Rarely,Condo,1448.0
670626,28.0,Male,30714.0,Single,1.0,Bachelor's,Employed,16.743146423896537,Suburban,Basic,,9.0,486.0,3.0,2021-01-02 15:21:39.093681,Poor,No,Rarely,Apartment,1541.0
464925,18.0,Female,17894.0,Divorced,0.0,Bachelor's,Employed,11.739149928371257,Rural,Comprehensive,1.0,5.0,454.0,5.0,2021-02-18 15:21:39.173834,Poor,No,Daily,Apartment,27.0
1129534,63.0,Female,17673.0,Divorced,0.0,Bachelor's,Employed,21.597800165837235,Rural,Comprehensive,1.0,5.0,,5.0,2023-06-29 15:21:39.091080,Poor,No,Monthly,Condo,772.0
553116,53.0,Female,29892.0,Married,2.0,Bachelor's,Unemployed,8.939240576528523,Rural,Premium,1.0,2.0,813.0,7.0,2021-11-20 15:21:39.270454,Average,No,Monthly,Apartment,632.0
1069596,63.0,Female,93698.0,Married,2.0,Master's,Self-Employed,7.744747701635276,Urban,Basic,3.0,10.0,461.0,4.0,2022-10-13 15:21:39.134960,Poor,Yes,Daily,Apartment,715.0
14707,61.0,Male,8081.0,Single,4.0,PhD,Employed,10.660969605357757,Suburban,Basic,0.0,12.0,465.0,3.0,2023-05-02 15:21:39.201446,Average,Yes,Daily,House,61.0
217040,52.0,Male,86965.0,Married,2.0,High School,Employed,7.048324877470445,Urban,Basic,,1.0,397.0,8.0,2024-05-27 15:21:39.175719,Poor,No,Rarely,House,497.0
68898,32.0,Female,103682.0,Divorced,4.0,Master's,Self-Employed,48.968534747254886,Rural,Premium,0.0,16.0,692.0,9.0,2020-03-13 15:21:39.254678,Good,Yes,Daily,Apartment,83.0
603363,18.0,Male,47627.0,Divorced,3.0,Bachelor's,,25.58156464047794,Suburban,Basic,1.0,18.0,440.0,8.0,2023-10-31 15:21:39.172097,Good,No,Daily,House,2471.0
822429,64.0,Male,20951.0,Single,,PhD,Unemployed,30.795573937511527,Suburban,Premium,,17.0,459.0,1.0,2021-07-17 15:21:39.253660,Average,No,Monthly,Apartment,388.0
194210,47.0,Male,9982.0,Single,4.0,Bachelor's,Employed,21.957366998599785,Rural,Premium,0.0,7.0,844.0,1.0,2021-02-15 15:21:39.228521,Average,No,Weekly,Condo,657.0
739129,40.0,Male,68984.0,Single,2.0,Bachelor's,Employed,29.49756434524988,Suburban,Comprehensive,1.0,0.0,438.0,9.0,2022-06-13 15:21:39.217387,Poor,No,Weekly,Condo,1110.0
652421,38.0,Male,42185.0,Divorced,2.0,PhD,Employed,30.186665756239307,Suburban,Comprehensive,,11.0,805.0,4.0,2020-12-05 15:21:39.247098,Poor,No,Weekly,Condo,1373.0
276584,43.0,Female,29077.0,Married,1.0,High School,Unemployed,34.492519015872986,Urban,Comprehensive,1.0,6.0,759.0,9.0,2022-05-26 15:21:39.182597,Poor,No,Monthly,Condo,592.0
585822,43.0,Male,,Single,3.0,PhD,,19.92709575920964,Urban,Premium,3.0,7.0,377.0,3.0,2022-12-03 15:21:39.273973,Poor,Yes,Weekly,Apartment,740.0
965253,55.0,Female,14081.0,Married,2.0,PhD,,21.84559316587384,Suburban,Comprehensive,,16.0,554.0,6.0,2022-12-14 15:21:39.253660,Poor,No,Rarely,Apartment,519.0
72864,24.0,Female,24552.0,Single,0.0,PhD,Employed,25.82477736274025,Suburban,Comprehensive,,19.0,687.0,2.0,2024-01-01 15:21:39.107553,Average,Yes,Monthly,Condo,642.0
224838,36.0,Female,4437.0,Divorced,3.0,Master's,Unemployed,18.91713052752754,Suburban,Basic,1.0,8.0,485.0,1.0,2023-02-11 15:21:39.207847,Poor,No,Monthly,House,20.0
