predicted_premium,actual_premium,decision,premium_tier
1160.30527141029,2567.0,STANDARD,STANDARD
1205.198903881784,744.0,ELEVATED,ELEVATED
1042.6341258012865,1356.0,STANDARD,STANDARD
1045.09005648309,1049.0,STANDARD,STANDARD
1130.2642262274628,535.0,REVIEW_CREDIT_VEHICLE,REVIEW
1386.4547781084889,2160.0,REVIEW_SENIOR_SMOKER,REVIEW
1053.7895266403787,827.0,STANDARD,STANDARD
1209.8878952975551,785.0,ELEVATED,ELEVATED
1378.6863971781306,1163.0,ELEVATED,ELEVATED
1035.378801610897,945.0,STANDARD,STANDARD
1139.9489588476413,943.0,STANDARD,STANDARD
1135.352805148332,1116.0,STANDARD,STANDARD
1041.1386713247975,581.0,STANDARD,STANDARD
1351.0101026229927,2786.0,ELEVATED,ELEVATED
1273.966637192761,1469.0,ELEVATED,ELEVATED
1114.7667086758913,2362.0,STANDARD,STANDARD
1097.5147954865286,694.0,STANDARD,STANDARD
1111.0908396822106,1487.0,STANDARD,STANDARD
751.0925611176765,2132.0,STANDARD,STANDARD
1138.4258708005152,668.0,REVIEW_CREDIT_VEHICLE,REVIEW
1050.072657154783,1691.0,STANDARD,STANDARD
1149.9796955757838,2489.0,STANDARD,STANDARD
1188.8586460143379,441.0,REVIEW_SENIOR_SMOKER,REVIEW
1206.607059556768,449.0,ELEVATED,ELEVATED
1139.0820139937757,2558.0,REVIEW_CREDIT_VEHICLE,REVIEW
1054.0836253174543,981.0,STANDARD,STANDARD
1049.5185700893253,933.0,STANDARD,STANDARD
1074.1213364496573,1740.0,STANDARD,STANDARD
1037.6199738197763,1373.0,STANDARD,STANDARD
1131.4702415334452,690.0,REVIEW_SENIOR_SMOKER,REVIEW
1140.467698101113,2897.0,HIGH_RISK_RULE,REVIEW
1044.7339655143228,929.0,STANDARD,STANDARD
1326.2879512408235,25.0,ELEVATED,ELEVATED
1039.262397322357,847.0,STANDARD,STANDARD
1020.6594050937695,27.0,STANDARD,STANDARD
1052.7310928223026,171.0,STANDARD,STANDARD
1270.1279371570029,609.0,ELEVATED,ELEVATED
1053.6003171267544,1165.0,STANDARD,STANDARD
1010.2259671085828,417.0,STANDARD,STANDARD
1131.8722729441104,572.0,HIGH_RISK_RULE,REVIEW
727.9509658982593,119.0,REVIEW_SENIOR_SMOKER,REVIEW
1371.6088322634073,1625.0,REVIEW_CREDIT_VEHICLE,REVIEW
1139.5415881139818,542.0,STANDARD,STANDARD
1064.5942316881724,148.0,STANDARD,STANDARD
1050.9919479998339,683.0,STANDARD,STANDARD
1107.9696074619228,23.0,STANDARD,STANDARD
1102.8340250198066,1012.0,STANDARD,STANDARD
1031.875603581864,804.0,STANDARD,STANDARD
1318.4034749762786,29.0,ELEVATED,ELEVATED
1055.5592551712068,477.0,STANDARD,STANDARD
1110.8150031961904,795.0,STANDARD,STANDARD
1142.4731304754498,705.0,STANDARD,STANDARD
1147.7480807048628,1031.0,STANDARD,STANDARD
1100.482247566009,516.0,STANDARD,STANDARD
1111.098352687304,609.0,STANDARD,STANDARD
729.4538055810491,28.0,STANDARD,STANDARD
1051.73186840489,1740.0,STANDARD,STANDARD
1043.106091917154,549.0,STANDARD,STANDARD
1052.6248240498678,2772.0,STANDARD,STANDARD
1303.6413941610592,1793.0,ELEVATED,ELEVATED
1148.5598536496798,2300.0,STANDARD,STANDARD
1054.4847641299334,650.0,STANDARD,STANDARD
1135.6945874644873,3120.0,HIGH_RISK_RULE,REVIEW
1074.3620869923366,49.0,STANDARD,STANDARD
1058.9932660284717,692.0,REVIEW_SENIOR_SMOKER,REVIEW
1050.9328106695289,2446.0,STANDARD,STANDARD
1030.2126536854528,2015.0,STANDARD,STANDARD
1086.466722143549,1351.0,HIGH_RISK_RULE,REVIEW
1043.8136679998852,537.0,STANDARD,STANDARD
1130.5281133850171,22.0,STANDARD,STANDARD
1095.5641201094709,1072.0,STANDARD,STANDARD
1339.739948232891,616.0,ELEVATED,ELEVATED
1053.403480098422,539.0,STANDARD,STANDARD
1149.8073039873866,616.0,STANDARD,STANDARD
1037.1435440919854,1113.0,STANDARD,STANDARD
1146.2779315829928,2480.0,STANDARD,STANDARD
1157.9993563512303,704.0,STANDARD,STANDARD
1354.986626529148,553.0,ELEVATED,ELEVATED
1034.5756218548806,1320.0,STANDARD,STANDARD
1068.9120174245097,60.0,STANDARD,STANDARD
1238.7234780029078,322.0,ELEVATED,ELEVATED
1036.9674475165834,2798.0,STANDARD,STANDARD
1116.3875163114037,1132.0,REVIEW_CREDIT_VEHICLE,REVIEW
1168.3686032646906,393.0,STANDARD,STANDARD
1121.5455054957324,681.0,HIGH_RISK_RULE,REVIEW
736.786718381485,294.0,STANDARD,STANDARD
1196.4969516246638,117.0,STANDARD,STANDARD
1034.1093622147057,825.0,STANDARD,STANDARD
1116.6940945250087,1055.0,STANDARD,STANDARD
1056.794275555953,609.0,STANDARD,STANDARD
1095.5755774864356,3680.0,STANDARD,STANDARD
1149.5727313746384,1962.0,HIGH_RISK_RULE,REVIEW
1035.3212215027593,460.0,STANDARD,STANDARD
1145.6901232576154,1086.0,STANDARD,STANDARD
1389.0330983900055,1595.0,ELEVATED,ELEVATED
983.1991216408962,627.0,REVIEW_CREDIT_VEHICLE,REVIEW
727.7024825155307,186.0,STANDARD,STANDARD
743.2179416412622,112.0,STANDARD,STANDARD
1056.8262300528468,1012.0,STANDARD,STANDARD
1203.6152867516628,593.0,ELEVATED,ELEVATED
1129.3045573783254,524.0,STANDARD,STANDARD
1267.663996528534,1208.0,REVIEW_SENIOR_SMOKER,REVIEW
1053.379273212908,2126.0,STANDARD,STANDARD
1151.1226401975107,981.0,STANDARD,STANDARD
1152.7125812082293,3399.0,STANDARD,STANDARD
1021.6562053279692,255.0,STANDARD,STANDARD
1043.2330673228073,2106.0,REVIEW_SENIOR_SMOKER,REVIEW
1035.9867322523523,711.0,STANDARD,STANDARD
1131.8792309156945,1155.0,STANDARD,STANDARD
725.5987779354947,69.0,STANDARD,STANDARD
1121.2387890615753,132.0,REVIEW_CREDIT_VEHICLE,REVIEW
1135.8729786182112,1273.0,STANDARD,STANDARD
1100.6633376842012,2192.0,STANDARD,STANDARD
1143.550116480183,621.0,REVIEW_CREDIT_VEHICLE,REVIEW
1031.6644343816502,474.0,STANDARD,STANDARD
1077.3971147365178,940.0,STANDARD,STANDARD
1056.2886902281298,816.0,STANDARD,STANDARD
1142.9605225389612,434.0,REVIEW_CREDIT_VEHICLE,REVIEW
1229.5591197102644,762.0,ELEVATED,ELEVATED
1129.5334018791718,1049.0,STANDARD,STANDARD
1054.7619871826003,230.0,STANDARD,STANDARD
1124.2374754494242,942.0,STANDARD,STANDARD
1142.3755013579325,690.0,STANDARD,STANDARD
1145.9399162515876,24.0,STANDARD,STANDARD
1052.7774610738252,961.0,STANDARD,STANDARD
1182.090679993768,2025.0,STANDARD,STANDARD
1163.466046404562,2145.0,STANDARD,STANDARD
1054.9610365261171,471.0,REVIEW_SENIOR_SMOKER,REVIEW
1031.9189934297146,1793.0,STANDARD,STANDARD
1053.2088706043567,1515.0,STANDARD,STANDARD
1046.9350591429493,1092.0,STANDARD,STANDARD
1034.0272681806696,143.0,STANDARD,STANDARD
1029.0882471142534,1539.0,STANDARD,STANDARD
1146.5649574306988,549.0,REVIEW_CREDIT_VEHICLE,REVIEW
1044.3238631645631,933.0,REVIEW_SENIOR_SMOKER,REVIEW
1049.921713871191,1094.0,STANDARD,STANDARD
1161.2035708917008,762.0,STANDARD,STANDARD
1193.8811459160977,1317.0,HIGH_RISK_RULE,REVIEW
1053.4016005941576,657.0,STANDARD,STANDARD
1031.9189934297146,535.0,STANDARD,STANDARD
1087.413119861861,474.0,STANDARD,STANDARD
1302.5805307747119,1807.0,ELEVATED,ELEVATED
1466.6077530612074,1219.0,ELEVATED,ELEVATED
1052.8141904989302,1273.0,STANDARD,STANDARD
1289.0169398846126,2196.0,ELEVATED,ELEVATED
1055.1118848421993,110.0,STANDARD,STANDARD
1036.323483201929,833.0,STANDARD,STANDARD
1028.386312212053,623.0,STANDARD,STANDARD
1053.4016005941576,3605.0,STANDARD,STANDARD
1078.8260712909746,551.0,STANDARD,STANDARD
1405.5969180508173,2586.0,HIGH_RISK_RULE,REVIEW
1105.4365802368782,4080.0,STANDARD,STANDARD
1127.094109074277,1599.0,STANDARD,STANDARD
1040.004857622609,962.0,STANDARD,STANDARD
1282.4203480960643,2274.0,REVIEW_CREDIT_VEHICLE,REVIEW
1043.1210781116774,1241.0,STANDARD,STANDARD
1085.0232863687468,1355.0,STANDARD,STANDARD
1127.0391869945408,542.0,STANDARD,STANDARD
1167.4922839463,1059.0,STANDARD,STANDARD
1057.2359723876173,596.0,STANDARD,STANDARD
1341.1587479644722,582.0,ELEVATED,ELEVATED
1035.3695393858354,254.0,STANDARD,STANDARD
1061.9643864470847,1100.0,HIGH_RISK_RULE,REVIEW
1089.6579530989702,861.0,STANDARD,STANDARD
1114.196673126469,111.0,REVIEW_SENIOR_SMOKER,REVIEW
1064.887536561756,818.0,REVIEW_SENIOR_SMOKER,REVIEW
1156.2719752227767,1455.0,REVIEW_CREDIT_VEHICLE,REVIEW
1053.3243801508945,522.0,STANDARD,STANDARD
1032.700046996933,992.0,STANDARD,STANDARD
1065.7733656858381,647.0,STANDARD,STANDARD
1066.8205264262474,2582.0,STANDARD,STANDARD
1053.8766425446129,1199.0,STANDARD,STANDARD
1029.342806162318,907.0,STANDARD,STANDARD
1128.9878060741605,2940.0,REVIEW_CREDIT_VEHICLE,REVIEW
752.4066988967668,108.0,STANDARD,STANDARD
1060.6203654774938,48.0,STANDARD,STANDARD
1105.1029024927109,1137.0,STANDARD,STANDARD
985.887552776933,948.0,STANDARD,STANDARD
1322.3309742646004,469.0,ELEVATED,ELEVATED
1143.2569567993767,1730.0,STANDARD,STANDARD
905.434091872397,2075.0,STANDARD,STANDARD
1052.8453907219764,1145.0,STANDARD,STANDARD
1125.4180144841132,882.0,HIGH_RISK_RULE,REVIEW
1355.515041000368,3111.0,ELEVATED,ELEVATED
1413.370505723679,48.0,ELEVATED,ELEVATED
1137.0288871299301,1290.0,REVIEW_CREDIT_VEHICLE,REVIEW
1149.3746234692721,1290.0,STANDARD,STANDARD
1016.5987388983922,903.0,STANDARD,STANDARD
997.5813080461694,2047.0,STANDARD,STANDARD
1107.1482357958278,2960.0,HIGH_RISK_RULE,REVIEW
1057.315169854066,706.0,STANDARD,STANDARD
1138.2522837719328,609.0,REVIEW_CREDIT_VEHICLE,REVIEW
980.2345609767356,112.0,STANDARD,STANDARD
1046.891439730724,2145.0,STANDARD,STANDARD
1160.23993155553,1674.0,STANDARD,STANDARD
752.8490588556432,340.0,STANDARD,STANDARD
1369.931943958412,26.0,ELEVATED,ELEVATED
1051.2681447265777,740.0,STANDARD,STANDARD
1136.6400381417213,928.0,STANDARD,STANDARD
1252.7499024622846,25.0,ELEVATED,ELEVATED
1032.700046996933,366.0,STANDARD,STANDARD
737.1004186319286,2250.0,STANDARD,STANDARD
1125.0402056019757,2424.0,STANDARD,STANDARD
1343.1798852846593,2120.0,REVIEW_SENIOR_SMOKER,REVIEW
1052.5022656385852,1215.0,STANDARD,STANDARD
1132.991589874521,517.0,STANDARD,STANDARD
1136.6281150211553,1251.0,STANDARD,STANDARD
736.0587792549522,392.0,STANDARD,STANDARD
1192.8794046712896,1544.0,STANDARD,STANDARD
1046.036278678934,526.0,STANDARD,STANDARD
728.1327339618733,1584.0,STANDARD,STANDARD
1140.0778078570872,488.0,STANDARD,STANDARD
1204.7190588257172,2374.0,REVIEW_CREDIT_VEHICLE,REVIEW
1414.4973308521594,45.0,ELEVATED,ELEVATED
1063.915729661197,569.0,STANDARD,STANDARD
1113.5468315788457,3363.0,STANDARD,STANDARD
1124.2557046170691,472.0,STANDARD,STANDARD
1144.1043001940054,1119.0,STANDARD,STANDARD
1139.955349523354,382.0,STANDARD,STANDARD
1149.4761035048111,2766.0,REVIEW_CREDIT_VEHICLE,REVIEW
1026.2516576933535,1597.0,STANDARD,STANDARD
1137.5685882478479,939.0,STANDARD,STANDARD
1032.334942153505,1556.0,STANDARD,STANDARD
1364.4923242842096,894.0,HIGH_RISK_RULE,REVIEW
1050.8029620630448,595.0,STANDARD,STANDARD
1152.4013384490554,1553.0,REVIEW_SENIOR_SMOKER,REVIEW
1031.6644343816502,724.0,STANDARD,STANDARD
735.1570297183141,100.0,STANDARD,STANDARD
1074.2341651350328,45.0,STANDARD,STANDARD
1056.4822853048636,1179.0,STANDARD,STANDARD
1524.3807373099326,3080.0,ELEVATED,ELEVATED
1222.2612777208099,876.0,ELEVATED,ELEVATED
1022.6876316485653,1113.0,STANDARD,STANDARD
1058.9976658790602,2323.0,STANDARD,STANDARD
1134.608912172873,3233.0,STANDARD,STANDARD
1137.6212415768762,3369.0,STANDARD,STANDARD
1050.9328106695289,776.0,STANDARD,STANDARD
1253.842325249812,61.0,REVIEW_CREDIT_VEHICLE,REVIEW
1048.039981564386,885.0,STANDARD,STANDARD
1055.9167981122985,700.0,REVIEW_CREDIT_VEHICLE,REVIEW
1140.5906023099926,815.0,STANDARD,STANDARD
1145.716702498782,1033.0,STANDARD,STANDARD
1312.6717388513011,264.0,HIGH_RISK_RULE,REVIEW
1051.9500392550842,508.0,STANDARD,STANDARD
1045.8463560606706,1559.0,STANDARD,STANDARD
1052.0622844951768,1614.0,STANDARD,STANDARD
1147.839515534949,1854.0,STANDARD,STANDARD
1050.6169513607456,1022.0,STANDARD,STANDARD
1177.8417540530238,1085.0,STANDARD,STANDARD
1100.8156153591967,1240.0,STANDARD,STANDARD
1066.951640023461,136.0,STANDARD,STANDARD
1240.328868371153,25.0,ELEVATED,ELEVATED
1181.9185562286348,1240.0,STANDARD,STANDARD
1136.1709128951716,22.0,STANDARD,STANDARD
1543.2593069947843,184.0,REVIEW_SENIOR_SMOKER,REVIEW
1152.6957652307358,897.0,STANDARD,STANDARD
1056.1113583757065,538.0,STANDARD,STANDARD
1105.1439055042142,672.0,STANDARD,STANDARD
1226.848951011829,809.0,ELEVATED,ELEVATED
1131.318257638857,1073.0,STANDARD,STANDARD
1067.302033749801,886.0,STANDARD,STANDARD
1155.541114152099,959.0,HIGH_RISK_RULE,REVIEW
1037.0946769918546,38.0,STANDARD,STANDARD
1486.899987568967,48.0,ELEVATED,ELEVATED
1122.8145464949728,2104.0,STANDARD,STANDARD
1035.8362271754193,1597.0,STANDARD,STANDARD
1113.986901169459,1350.0,STANDARD,STANDARD
1204.4223347429818,1009.0,ELEVATED,ELEVATED
733.7889384611207,48.0,STANDARD,STANDARD
1191.4080136210766,573.0,STANDARD,STANDARD
1052.4276420077106,646.0,STANDARD,STANDARD
1116.2945059644344,2584.0,STANDARD,STANDARD
1101.9042756561832,3575.0,STANDARD,STANDARD
1110.970320551922,543.0,STANDARD,STANDARD
1117.3457159500942,984.0,STANDARD,STANDARD
1060.8398758594326,3111.0,STANDARD,STANDARD
1091.8608984380528,886.0,STANDARD,STANDARD
1109.2476209316626,583.0,STANDARD,STANDARD
1144.6184362006477,321.0,STANDARD,STANDARD
937.180145248077,362.0,STANDARD,STANDARD
1384.9570393909846,35.0,ELEVATED,ELEVATED
1368.2054848795942,3168.0,ELEVATED,ELEVATED
1039.685461123684,1838.0,STANDARD,STANDARD
1050.1912980835698,813.0,STANDARD,STANDARD
1054.2537043616474,1520.0,STANDARD,STANDARD
1075.5255702301658,873.0,STANDARD,STANDARD
1031.2366496685047,585.0,STANDARD,STANDARD
1272.7590168225559,704.0,ELEVATED,ELEVATED
1036.7949465827396,934.0,STANDARD,STANDARD
1064.1722350281927,687.0,STANDARD,STANDARD
1192.8599466278445,459.0,STANDARD,STANDARD
1132.625789763069,2040.0,STANDARD,STANDARD
846.1004922033374,50.0,STANDARD,STANDARD
1055.98550683182,2204.0,STANDARD,STANDARD
1111.2722692230284,29.0,STANDARD,STANDARD
1294.7056839431439,2134.0,ELEVATED,ELEVATED
1055.5336426383076,788.0,STANDARD,STANDARD
1039.9118404259798,2853.0,STANDARD,STANDARD
938.3655444363811,101.0,STANDARD,STANDARD
1044.3812308582703,646.0,STANDARD,STANDARD
1167.7364221538937,776.0,STANDARD,STANDARD
1045.5983639798953,2663.0,STANDARD,STANDARD
1141.653784189374,176.0,REVIEW_CREDIT_VEHICLE,REVIEW
1435.980031020815,434.0,ELEVATED,ELEVATED
1356.9515926921324,2493.0,ELEVATED,ELEVATED
1188.336029498117,123.0,STANDARD,STANDARD
1200.8752331762971,760.0,ELEVATED,ELEVATED
1042.547055585623,285.0,STANDARD,STANDARD
1140.1334879620895,561.0,STANDARD,STANDARD
1522.865406600306,199.0,ELEVATED,ELEVATED
1095.8616571438656,813.0,STANDARD,STANDARD
1055.3521132091466,49.0,STANDARD,STANDARD
1050.302473357167,1245.0,STANDARD,STANDARD
1054.4809851578116,1297.0,STANDARD,STANDARD
1055.650847701942,473.0,STANDARD,STANDARD
1039.8091581388057,1314.0,STANDARD,STANDARD
1013.4172453385377,1138.0,STANDARD,STANDARD
1049.576269207491,1394.0,STANDARD,STANDARD
1125.7063571884132,1792.0,STANDARD,STANDARD
1138.9256253919148,1229.0,STANDARD,STANDARD
1161.1028613445844,643.0,STANDARD,STANDARD
1427.9349498956772,282.0,ELEVATED,ELEVATED
1097.5766996268878,1224.0,STANDARD,STANDARD
1128.7951295230364,131.0,STANDARD,STANDARD
1120.4509192130824,2636.0,STANDARD,STANDARD
937.5418195252242,165.0,STANDARD,STANDARD
1423.1800419146896,818.0,ELEVATED,ELEVATED
1465.5194460856185,23.0,ELEVATED,ELEVATED
1119.7674816834801,2832.0,STANDARD,STANDARD
1061.6063091501476,575.0,STANDARD,STANDARD
1032.8006704017835,293.0,STANDARD,STANDARD
1488.7926451172034,2612.0,REVIEW_SENIOR_SMOKER,REVIEW
1051.544396990783,3065.0,STANDARD,STANDARD
1142.731370344226,3988.0,STANDARD,STANDARD
1052.3987489736967,32.0,STANDARD,STANDARD
1138.274867371447,618.0,STANDARD,STANDARD
1056.2682688500154,483.0,STANDARD,STANDARD
1173.0510274978278,713.0,STANDARD,STANDARD
1077.035349295524,1342.0,STANDARD,STANDARD
1116.0835429466763,220.0,HIGH_RISK_RULE,REVIEW
1138.9366795904407,1245.0,REVIEW_CREDIT_VEHICLE,REVIEW
1038.6391566080144,857.0,STANDARD,STANDARD
1126.6046179228024,636.0,REVIEW_CREDIT_VEHICLE,REVIEW
1140.021830909237,1498.0,REVIEW_SENIOR_SMOKER,REVIEW
1061.0576514250074,2308.0,STANDARD,STANDARD
1091.5023461166465,1115.0,HIGH_RISK_RULE,REVIEW
1054.0195698714983,3530.0,STANDARD,STANDARD
1175.894598462927,3107.0,HIGH_RISK_RULE,REVIEW
1032.1301626299285,2058.0,STANDARD,STANDARD
1064.2264350717683,552.0,STANDARD,STANDARD
1177.317601212981,981.0,STANDARD,STANDARD
1122.6815416872153,1034.0,STANDARD,STANDARD
1116.287569485781,1151.0,STANDARD,STANDARD
1009.344290136514,1423.0,STANDARD,STANDARD
1168.1613875617911,2975.0,STANDARD,STANDARD
1151.1910071761529,562.0,STANDARD,STANDARD
1077.3280136758779,366.0,STANDARD,STANDARD
1045.749012802636,959.0,STANDARD,STANDARD
1307.8620019895748,2190.0,ELEVATED,ELEVATED
1067.7237955610476,1004.0,REVIEW_SENIOR_SMOKER,REVIEW
1055.8910382227868,839.0,STANDARD,STANDARD
1293.2094946249629,1017.0,REVIEW_SENIOR_SMOKER,REVIEW
1207.7063699603568,1134.0,ELEVATED,ELEVATED
1050.0537203587598,790.0,STANDARD,STANDARD
1151.966676304313,1353.0,STANDARD,STANDARD
1032.8006704017835,622.0,STANDARD,STANDARD
1154.9095355375898,2217.0,REVIEW_SENIOR_SMOKER,REVIEW
1287.582601884645,1973.0,ELEVATED,ELEVATED
1146.21089736094,2387.0,STANDARD,STANDARD
1051.3188572114857,1165.0,STANDARD,STANDARD
1036.9640950714765,307.0,REVIEW_SENIOR_SMOKER,REVIEW
1003.6009856469126,614.0,STANDARD,STANDARD
1101.5476797885303,1734.0,STANDARD,STANDARD
1143.7382281455277,2068.0,STANDARD,STANDARD
1043.7063809893457,469.0,STANDARD,STANDARD
1167.903386946086,779.0,STANDARD,STANDARD
1138.2152754976007,1248.0,REVIEW_CREDIT_VEHICLE,REVIEW
1151.6420159984693,1309.0,REVIEW_CREDIT_VEHICLE,REVIEW
1056.7956005065803,1010.0,STANDARD,STANDARD
1112.6149867130086,195.0,STANDARD,STANDARD
1142.2725071313937,757.0,REVIEW_CREDIT_VEHICLE,REVIEW
1056.6452738430128,432.0,STANDARD,STANDARD
1136.562914748801,678.0,STANDARD,STANDARD
1055.9498855340557,1370.0,STANDARD,STANDARD
1106.1292304763133,1165.0,STANDARD,STANDARD
1224.521842935458,551.0,ELEVATED,ELEVATED
1054.690077643353,2121.0,STANDARD,STANDARD
1034.1001895400711,1259.0,STANDARD,STANDARD
1058.667742010947,1399.0,REVIEW_SENIOR_SMOKER,REVIEW
1145.9370944692873,113.0,HIGH_RISK_RULE,REVIEW
1054.2537043616474,623.0,STANDARD,STANDARD
1052.7487775084296,687.0,STANDARD,STANDARD
731.9864155279319,304.0,STANDARD,STANDARD
1098.0936435538888,440.0,STANDARD,STANDARD
1321.2312980637043,4033.0,ELEVATED,ELEVATED
1062.7336496387127,937.0,STANDARD,STANDARD
904.974753300756,47.0,STANDARD,STANDARD
1051.1698130995862,477.0,STANDARD,STANDARD
1034.4967780876902,817.0,STANDARD,STANDARD
1139.9351682672238,542.0,STANDARD,STANDARD
1048.4906489829145,811.0,STANDARD,STANDARD
1134.2520939293763,664.0,REVIEW_CREDIT_VEHICLE,REVIEW
1033.6615454909652,2121.0,STANDARD,STANDARD
1053.496790228643,1068.0,STANDARD,STANDARD
1098.5106907513498,642.0,STANDARD,STANDARD
1170.6410887376524,1195.0,STANDARD,STANDARD
1138.2766349070062,1091.0,STANDARD,STANDARD
1128.5160415528733,2192.0,STANDARD,STANDARD
1135.8631066717583,23.0,REVIEW_SENIOR_SMOKER,REVIEW
1152.6398838121315,3078.0,REVIEW_CREDIT_VEHICLE,REVIEW
1110.9648023805537,1160.0,STANDARD,STANDARD
1136.304046132552,959.0,STANDARD,STANDARD
1141.0921636823437,447.0,STANDARD,STANDARD
1140.590241252376,743.0,STANDARD,STANDARD
1051.1696479035395,1495.0,STANDARD,STANDARD
1107.5379126144094,893.0,HIGH_RISK_RULE,REVIEW
1127.832826595898,1297.0,STANDARD,STANDARD
1160.5034352878006,543.0,REVIEW_CREDIT_VEHICLE,REVIEW
1170.446413459889,1330.0,STANDARD,STANDARD
1035.639045995177,1637.0,STANDARD,STANDARD
1166.2071698324498,586.0,REVIEW_CREDIT_VEHICLE,REVIEW
1029.6866825636578,581.0,STANDARD,STANDARD
1037.6722961947632,1559.0,STANDARD,STANDARD
1192.8607110866055,467.0,STANDARD,STANDARD
1033.2453735999145,774.0,STANDARD,STANDARD
1030.3167076565842,581.0,STANDARD,STANDARD
730.774081238127,322.0,STANDARD,STANDARD
1053.2426075633093,2555.0,STANDARD,STANDARD
1126.2291984114172,679.0,STANDARD,STANDARD
1034.5497085370987,998.0,STANDARD,STANDARD
1142.8311268205302,2439.0,STANDARD,STANDARD
1034.4967780876902,716.0,STANDARD,STANDARD
756.5295033739714,62.0,STANDARD,STANDARD
1042.979747201109,724.0,STANDARD,STANDARD
1034.1351038105431,657.0,STANDARD,STANDARD
1061.351750102083,541.0,STANDARD,STANDARD
1045.4372325216705,838.0,STANDARD,STANDARD
1058.7112065475324,657.0,STANDARD,STANDARD
1032.9212551288845,526.0,STANDARD,STANDARD
1130.0729465219495,556.0,STANDARD,STANDARD
1130.4259351991857,1544.0,STANDARD,STANDARD
1032.8006704017835,577.0,STANDARD,STANDARD
1131.8873258592657,453.0,REVIEW_CREDIT_VEHICLE,REVIEW
1365.8829828363146,827.0,ELEVATED,ELEVATED
1057.5319807659857,1029.0,STANDARD,STANDARD
1200.6164967012437,2730.0,ELEVATED,ELEVATED
1037.176654785338,438.0,STANDARD,STANDARD
1088.6072000648664,1461.0,STANDARD,STANDARD
1147.2915418030614,2196.0,STANDARD,STANDARD
901.4330579686107,411.0,STANDARD,STANDARD
1052.3299540098235,956.0,STANDARD,STANDARD
1053.285621028429,619.0,STANDARD,STANDARD
1077.400210444225,573.0,REVIEW_CREDIT_VEHICLE,REVIEW
1035.0793300597036,567.0,STANDARD,STANDARD
1196.2591079879548,1156.0,REVIEW_SENIOR_SMOKER,REVIEW
1114.2483701777676,454.0,STANDARD,STANDARD
1040.4186773399001,1686.0,REVIEW_SENIOR_SMOKER,REVIEW
1050.9328106695289,1077.0,STANDARD,STANDARD
727.6407188187543,1404.0,STANDARD,STANDARD
1237.60212873098,798.0,ELEVATED,ELEVATED
1113.752570157406,523.0,STANDARD,STANDARD
1031.6644343816502,1086.0,STANDARD,STANDARD
1068.9987576376677,1322.0,STANDARD,STANDARD
1050.072657154783,1786.0,STANDARD,STANDARD
1048.5868727498694,750.0,STANDARD,STANDARD
1028.4731561516953,519.0,STANDARD,STANDARD
1034.594719393648,798.0,STANDARD,STANDARD
1185.083207814908,1618.0,REVIEW_CREDIT_VEHICLE,REVIEW
1040.316298696755,1479.0,STANDARD,STANDARD
1222.2445899425522,155.0,ELEVATED,ELEVATED
1105.792957644877,469.0,HIGH_RISK_RULE,REVIEW
1224.0293599561871,917.0,ELEVATED,ELEVATED
1031.9189934297146,749.0,STANDARD,STANDARD
1032.7240134212748,1471.0,REVIEW_SENIOR_SMOKER,REVIEW
1050.424286180636,971.0,STANDARD,STANDARD
1032.1301626299285,892.0,STANDARD,STANDARD
1099.1903598937415,3227.0,STANDARD,STANDARD
1034.814602580108,25.0,STANDARD,STANDARD
1144.4355538445916,954.0,REVIEW_CREDIT_VEHICLE,REVIEW
1062.3563747427547,1414.0,STANDARD,STANDARD
1146.0205673874948,491.0,REVIEW_CREDIT_VEHICLE,REVIEW
1212.7681528160745,464.0,ELEVATED,ELEVATED
1167.7968699371822,1459.0,STANDARD,STANDARD
1036.7908405194087,1003.0,STANDARD,STANDARD
1129.1672725347241,1739.0,STANDARD,STANDARD
1049.281711217036,590.0,STANDARD,STANDARD
1044.1584359958092,824.0,STANDARD,STANDARD
1351.6405715787353,736.0,ELEVATED,ELEVATED
1032.5078710136306,27.0,STANDARD,STANDARD
1138.5826781532292,406.0,STANDARD,STANDARD
780.3982069014004,71.0,REVIEW_SENIOR_SMOKER,REVIEW
1416.3631327883859,1847.0,ELEVATED,ELEVATED
1035.3212215027593,1537.0,STANDARD,STANDARD
1149.7446398559678,582.0,REVIEW_CREDIT_VEHICLE,REVIEW
730.8693612354401,199.0,STANDARD,STANDARD
1444.310136127843,2798.0,ELEVATED,ELEVATED
1140.4821663162163,514.0,STANDARD,STANDARD
